date,801010,801030,801040,801050,801080,801110,801120,801130,801140,801150,801160,801170,801180,801200,801210,801230,801710,801720,801730,801740,801750,801760,801770,801780,801790,801880,801890,801950,801960,801970,801980,CBA00103,H11025,r_squared
2020-07-14,3.1235704193162224e-18,4.558279371594389e-18,0.0,0.04770332708260952,0.20754301346164333,0.03854423656961928,0.08878354214643726,6.958689019223807e-18,4.996378930786531e-18,0.09706819526363358,1.131679327425516e-18,1.3565737164288812e-18,1.6047616772498182e-18,0.004158787598928986,0.0,6.118169793852288e-18,0.09141197954920538,9.230174127897962e-19,0.051576771409226785,0.00042331914649987404,0.020164680193288334,4.969278888665332e-18,2.9427343400633016e-18,0.006465861460856786,1.168848997036984e-18,2.563900119553725e-18,3.524139021620068e-19,0.0,7.965800020187172e-19,0.0,0.11414116211799132,0.11901654762911702,0.11299857637094246,0.8807461085624587
2020-07-15,1.7764717029318157e-18,0.0,0.0,0.04248078815330099,0.20700708846908764,0.04162309340323956,0.09363476405197507,0.0,0.0,0.09782369344197761,0.0,0.0,0.0,0.003815167208072322,1.7295068144653196e-18,3.224661353891193e-18,0.09271254683640964,4.739443347549597e-19,0.05146441038312748,0.00030782933911124296,0.0228686966938541,0.0,1.4719907854203872e-18,0.004219602396621804,0.0,9.222895991805721e-20,0.0,2.064933654412098e-18,0.0,0.0,0.11022639443749953,0.11879230998798651,0.11302361519773658,0.8823399269296684
2020-07-16,0.0,6.2212612754856524e-18,0.0,0.048697547658714896,0.20767929833435328,0.038940414705741916,0.08953202440647985,1.2744986454613306e-18,0.0,0.0946119303538208,0.0,3.8864835808618686e-18,1.1476557237571953e-18,0.004229949044235381,0.0,1.2503450513713811e-18,0.09441269786274926,1.5565273130487918e-18,0.050978328619918474,3.044848813361374e-19,0.02076185380211128,0.0,2.9630171640798837e-18,0.004205495553751879,0.0,1.3401594821147076e-18,2.6928505884393e-18,1.7740798103462437e-18,1.883975873001354e-19,2.2774837429060626e-18,0.11099307092612976,0.12050022135174049,0.1144571673802527,0.8909247149541255
2020-07-17,0.0,0.0,2.373695869902284e-18,0.04161625857157586,0.19971463821788982,0.04609183999536483,0.08872218562922109,0.0,1.7796872085586567e-19,0.09499959316300133,0.0,3.404038053218335e-18,0.0,0.004691313696431831,3.6704871138453236e-18,2.3189756262018156e-18,0.09357520936261628,0.0,0.05404628105379365,5.495409426601894e-05,0.02656369248468927,6.4905758137249226e-18,6.359841271172593e-18,0.005601951487271154,0.0,1.8806868333285425e-18,0.0,0.0,8.162137981333865e-19,1.0535898696057765e-18,0.11012853875977184,0.12003987716121332,0.11415366632289381,0.8912859200517448
2020-07-20,0.0,6.215147042465364e-18,2.4051429741013184e-18,0.04098581656532225,0.20944196101626777,0.03879953656604824,0.0932136594920457,0.0,0.0,0.0966200555406013,3.465269900680919e-18,0.0,1.7729373659319515e-18,0.004570242398806112,0.0,3.7639467487876575e-18,0.08865772522700646,0.0,0.04555886056946198,0.0,0.029626374423690528,0.0,1.8644077525390262e-18,0.007684502633870529,0.0,0.0,3.12037458738906e-18,2.218321004689242e-18,1.5406972480361832e-18,0.0,0.1110945185830095,0.11960063762484258,0.11414610935902715,0.8918370570662303
2020-07-21,1.4839318673013669e-18,0.0,2.9312139714854285e-18,0.03297848385314782,0.2048454025971019,0.04406255376057637,0.09317109783562905,0.0,2.7473643417755364e-18,0.09744562011253348,2.2995733832879986e-18,3.163833985583972e-18,0.0,0.004220101194477476,0.0,0.0,0.09012000032359536,0.0,0.0505403102344965,2.4325431474312574e-19,0.03459251664268155,1.3478376602461668e-18,0.0,0.009197081936421981,0.0,1.6707940011255098e-19,6.114169737878616e-18,0.0,0.0,1.6319553308757e-18,0.11076281711714012,0.11704383381390014,0.11102018057829831,0.8915124013052299
2020-07-22,0.0,2.25842876930801e-18,2.749476115714442e-18,0.03191066064385804,0.2154651224039973,0.037462899702798966,0.09677434050954785,0.0,1.0031818783788304e-17,0.10098565128534316,4.327240855721076e-18,1.4390255770843046e-18,2.24895461321982e-18,0.009342902759070794,1.6324905751351128e-18,3.487495018738403e-18,0.09281720162840426,0.0,0.03771565258552844,2.3467052130514424e-19,0.02860885566947948,0.0,5.330990794774722e-18,0.006708671609763051,3.050565905277446e-19,7.518084202450592e-19,7.156556241595976e-19,1.0445870658609389e-18,0.0,0.0,0.11079747739188073,0.11954159456922317,0.11186896924110484,0.8930331963341799
2020-07-23,0.0,0.0,2.3595752185931034e-18,0.029991607524427692,0.19824021125023714,0.05607316610690602,0.08632215287315928,0.0,0.0,0.11021677100993384,1.3355253016359124e-18,0.0,2.1579084384677743e-18,0.013292796794744318,9.689603183736763e-19,1.1129733829188707e-18,0.09012943166507728,2.613617145069117e-19,0.05898767730860192,0.0014899238982596127,0.025094633941528725,0.0,0.0,0.0,4.713236625919641e-19,3.01019495870756e-18,0.0,1.5325265859419882e-18,1.9609030628730627e-19,2.0598068833338266e-18,0.10353461492033247,0.11628813396682318,0.11033887873996863,0.8925573638202775
2020-07-24,0.0,0.0,4.7392982905310905e-19,0.036003117480943314,0.20652704878339812,0.052930022395808,0.08084485880352797,8.604880807762047e-19,0.0,0.11533343513444298,3.0627921570554636e-18,0.0,1.3507735768129656e-18,0.015249410825960156,0.0,2.5518012384578737e-19,0.09109188786499722,1.2871658050024235e-18,0.054549062806006014,0.0,0.016793319891547774,3.461822396786279e-18,0.0,0.0,8.529834077500922e-19,0.0,8.698606956400022e-19,1.3646075798405339e-18,3.547471150984643e-19,9.010065534562378e-19,0.1060425507452961,0.11544344225688852,0.10919184301118395,0.8999734248016903
